Date,beta1_level,beta2_slope,beta3_curvature,fitted_Y1,residual_Y1,fitted_Y3,residual_Y3,fitted_Y5,residual_Y5,fitted_Y10,residual_Y10,Y1,Y3,Y5,Y10,Repo
2007-02-28,8.05006879455495,-0.7644962135086983,0.07893400671860888,7.6510783237077025,-7.83237077026655e-05,7.880696055710884,0.0013039442891153996,7.947470761778253,-0.0024707617782526725,7.998754858803156,0.0012451411968443793,7.651,7.882,7.945,8.0,7.5
2007-03-31,8.012177112005276,-1.090139910993487,0.9846294919056393,7.695114763761298,-0.0011147637612980432,7.968441253448484,0.018558746551516236,7.99516579812083,-0.03516579812082998,8.00427818466939,0.017721815330610013,7.694,7.987,7.96,8.022,7.5
2007-04-30,8.18057156240105,-0.2759049413271865,0.04930827630662086,8.042590607258195,-0.0005906072581947086,8.124167485886295,0.00983251411370567,8.146631010741103,-0.018631010741103182,8.1636108961144,0.009389103885599326,8.042,8.134,8.128,8.173,7.75
2007-05-31,8.18751082633604,-0.539550252037961,-0.9233927014175922,7.623125045088169,-0.00012504508816846283,7.845918231485888,0.0020817685141114595,7.9699446118356185,-0.003944611835618339,8.07801211159031,0.0019878884096904414,7.623,7.848,7.966,8.08,7.75
2007-06-30,8.321260089036198,-0.5283418006526076,-1.6955851544875942,7.540025270691755,-0.0020252706917549546,7.80728300383324,0.03371699616675983,7.9908882091066715,-0.06388820910667192,8.154803516368329,0.0321964836316706,7.538,7.841,7.927,8.187,7.75
2007-07-31,8.021951636853128,-0.5718218711765132,-2.394583874688666,7.014835550761044,-0.0028355507610440256,7.338793345338964,0.047206654661035685,7.58144891203517,-0.08944891203517003,7.799922191864816,0.045077808135183695,7.012,7.386,7.492,7.845,7.75
2007-08-31,7.970386376581513,-2.041773841935106,1.179322235487313,7.184520334936921,-0.0015203349369210528,7.73768924650463,0.025310753495370264,7.839959750149801,-0.04795975014980147,7.905830668408643,0.024169331591356702,7.183,7.763,7.792,7.93,7.75
2007-09-30,7.951453137061605,-2.5238054472053015,1.864159537491754,7.097441986564915,-0.0014419865649148988,7.75599360140856,0.024006398591439826,7.850488210323432,-0.0454882103234322,7.902076201703086,0.02292379829691349,7.096,7.78,7.805,7.925,7.75
2007-10-31,7.852486341342381,-1.8662669393558313,1.4993303539885126,7.2558794501972,-0.0008794501971998159,7.735358787322294,0.014641212677705795,7.795742710308535,-0.02774271030853548,7.8250190521719665,0.01398094782803394,7.255,7.75,7.768,7.839,7.75
2007-11-30,7.947699094828112,-0.9269931365454979,0.44090095465018064,7.5636027791224665,0.00039722087753357727,7.8206129899867465,-0.00661298998674642,7.874469462433601,0.012530537566398436,7.91131476845718,-0.006314768457179376,7.564,7.814,7.887,7.905,7.75
2007-12-31,7.8612653851243,0.20993528752602025,-0.8533775056421026,7.73060948292781,0.0013905170721901783,7.719149527114331,-0.023149527114330937,7.7661354213855125,0.043864578614487115,7.813105568572335,-0.02210556857233481,7.732,7.696,7.81,7.791,7.75
2008-01-31,7.528269616400087,-0.12101576927797031,0.041265768011628005,7.473421432885687,-0.0004214328856875227,7.5079839250382365,0.007016074961763152,7.516294317858222,-0.01329431785822166,7.522300324217858,0.00669967578214159,7.473,7.515,7.503,7.529,7.75
2008-02-29,7.6413437733836425,0.337797449312019,-1.123932190011138,7.5030876507519,0.0009123492480993534,7.469188920782802,-0.015188920782802207,7.525219472153539,0.028780527846461013,7.582503956311753,-0.014503956311753718,7.504,7.454,7.554,7.568,7.75
2008-03-31,8.096162569744163,0.3436886648634918,-2.498305750053051,7.564195311895565,-0.00019531189556509787,7.613748419625555,0.003251580374445062,7.777161214535896,-0.006161214535896242,7.934895053942971,0.0031049460570287124,7.564,7.617,7.771,7.938,7.75
2008-04-30,7.977711320099937,-0.40306226228364195,0.04155779024435453,7.767336349975173,-0.0003363499751722898,7.888400397502479,0.005599602497521339,7.923610333539389,-0.010610333539388783,7.950652918982949,0.005347081017051281,7.767,7.894,7.913,7.956,7.75
2008-05-31,8.154384570535873,-0.21682535694543095,-0.4942939324437249,7.891990022857951,9.977142049422127e-06,7.989166100887894,-0.00016610088789370536,8.048685265905473,0.0003147340945268695,8.101158610348676,-0.00015861034867548085,7.892,7.989,8.049,8.101,7.75
2008-06-30,8.388007294177424,-1.1340367391488657,5.0706984517028495,9.226908778069905,-0.0019087780699056367,9.26022238966471,0.03177761033528981,8.97021338923463,-0.06021338923462949,8.682655443030763,0.030344556969236436,9.225,9.292,8.91,8.713,8.5
2008-07-31,9.319514047562633,0.27974453441418967,-0.14442135307155135,9.432141800801325,0.0008581991986744697,9.355287423014461,-0.014287423014462064,9.339927663406641,0.027072336593359836,9.329643112777568,-0.013643112777566913,9.433,9.341,9.367,9.316,9.0
2008-08-31,8.438387373532393,-0.758499347139312,3.9147119683292693,9.1505964070032,-0.0015964070032001842,9.140422787864033,0.026577212135967088,8.90535948273734,-0.050359482737340144,8.67462132239542,0.02537867760457857,9.149,9.167,8.855,8.7,9.0
2008-09-30,8.601229700134338,1.2672416289662134,-1.312836619073761,8.921206550309929,-0.0012065503099289998,8.61391317785787,0.020086822142129535,8.596061252163679,-0.03806125216367917,8.597819019668515,0.019180980331485742,8.92,8.634,8.558,8.617,9.0
